T,L,E,Ms,Cv,chi_s,U,periodica,intento
3.0,16,-115.84291428571231,0.046580357142857146,0.0825794784566322,0.05262540433673468,0.31816014418557037,False,7
3.0,16,-115.40605714285851,0.04661383928571428,0.08263053963151792,0.052927959608843556,0.3174258902117649,False,8
3.0,16,-115.98251428571511,0.046618861607142854,0.08138623634353731,0.05283498934417519,0.3180562892218842,False,9
3.0,16,-115.24885714285811,0.04695758928571429,0.08524252547477415,0.05272300425170066,0.31149426632221844,False,10
3.0,16,-115.62245714286355,0.04716629464285714,0.08426854103033084,0.05427884555697282,0.31349506387348824,False,11
3.0,16,-116.12308571428719,0.047171875,0.08096665856576142,0.05340988988095237,0.330469463906754,False,12
3.0,16,-115.73908571428159,0.04665736607142857,0.08104973872449033,0.053578547512755106,0.2955592493291045,False,13
3.0,16,-115.11262857143019,0.047197544642857144,0.0813099307808945,0.05344647948554422,0.3179260394589689,False,14
3.0,16,-116.2762857142851,0.04667857142857143,0.08141973607568155,0.05232892474489792,0.31429113701786826,False,15
3.0,16,-115.4012571428623,0.04706473214285714,0.0812134913775498,0.053591794217687116,0.3187711960554993,False,16
3.0,16,-115.50668571428932,0.046345982142857144,0.08249041710742627,0.05250848469387755,0.3118476614688933,False,17
3.0,16,-115.81771428571304,0.04679241071428571,0.08063063761337869,0.05350648639455783,0.3111029661659461,False,18
3.0,16,-115.29582857142545,0.04631082589285714,0.08379144086026082,0.052358069701318025,0.3142601927480395,False,19
3.0,16,-115.51771428571519,0.04656417410714286,0.08045928344671201,0.05286545362988948,0.3061265279979235,False,20
3.0,16,-115.1069142857125,0.04657421875,0.08118708242488519,0.0533343558407738,0.3083093986767289,False,21
3.0,16,-115.36737142857065,0.04643024553571429,0.08112027205073563,0.05269796425914112,0.3124983424664163,False,22
3.0,16,-115.8684571428595,0.04633984375,0.08362875963151832,0.05243928887648811,0.30001289664413466,False,23
3.0,16,-115.75148571428177,0.0460703125,0.08327310544075948,0.05214080133928567,0.2990203321018394,False,24
3.0,16,-115.76514285714791,0.046809151785714286,0.08490629804421701,0.05336012106717687,0.32020667234687583,False,25
3.0,16,-115.62708571429098,0.04699330357142857,0.08381724110543981,0.05379196045918366,0.30765695816257255,False,26
3.0,16,-115.74622857143224,0.04676841517857143,0.08220057046343499,0.05285970766900512,0.3127327481923512,False,27
3.0,16,-115.88817142857084,0.04673549107142857,0.07951678451105298,0.05484990167942179,0.2953414025559592,False,28
3.0,16,-115.44142857143007,0.04651171875,0.08058042570153152,0.052029846912202395,0.32192478285742665,False,29
3.0,16,-115.95885714285451,0.046964285714285715,0.08318462244897912,0.051969929846938746,0.3201509290277952,False,30
3.0,16,-115.36697142856981,0.04658761160714286,0.08277476462017969,0.054095072677508495,0.30801699778246927,False,31
3.0,16,-115.53822857143196,0.04702232142857143,0.08259454427295923,0.05314584141156464,0.3180154963850145,False,32
3.0,16,-115.54525714285974,0.04665792410714286,0.0808860009013625,0.0523655845822704,0.32576466923091096,False,33
3.0,16,-115.46125714286015,0.04644921875,0.08419521657596284,0.05327080226934522,0.30529908903124225,False,34
3.0,16,-115.4477714285771,0.04641294642857143,0.07947918807256116,0.05316444557823126,0.2984489479597807,False,35
3.0,16,-115.86228571428981,0.04650279017857143,0.08380172888321782,0.05494297701424318,0.3009196479419054,False,36
3.0,16,-115.66531428571784,0.04708482142857143,0.08414573774234589,0.05436715093537414,0.307858498351984,False,37
3.0,16,-115.13897142857171,0.046325334821428574,0.08415903823129156,0.0551038683832908,0.288027717732141,False,38
3.0,16,-115.50611428571104,0.04698046875,0.08305092623441052,0.053031974888392876,0.3159520389830768,False,39
3.0,16,-115.52565714285619,0.0469921875,0.08407322618905984,0.05417256324404766,0.3138879294302128,False,40
3.0,16,-115.65120000000061,0.04704910714285714,0.07990902095238066,0.05435083588435374,0.3071871882911257,False,41
3.0,16,-115.1025714285686,0.04667633928571428,0.08260892570152992,0.05150109651360546,0.32433588836282146,False,42
3.0,16,-115.86119999999934,0.04736830357142857,0.08044629104166587,0.05440966581632656,0.3206487015871248,False,43
3.0,16,-115.8200571428654,0.04688560267857143,0.08195216666525024,0.053495340109481274,0.3130254450059107,False,44
3.0,16,-115.50965714285933,0.04648939732142857,0.07915480079223475,0.05475461094281464,0.2956386780701371,False,45
3.0,16,-115.4202285714336,0.046570870535714286,0.08286031842970548,0.05368946574723639,0.3079481866070841,False,46
3.0,16,-115.20605714285608,0.04635491071428571,0.08161184915532813,0.051890236394557844,0.3222087895871021,False,47
3.0,16,-115.7668571428649,0.046955357142857146,0.08230045578231365,0.05483017814625849,0.3063133249606539,False,48
3.0,16,-115.46640000000296,0.04658091517857143,0.08227705464285703,0.0520616302880527,0.3187850604085206,False,49
3.0,16,-115.74605714286261,0.04683482142857143,0.08142294340136008,0.0529269455782313,0.31506003910785607,False,50
3.0,16,-114.93748571428274,0.04628125,0.08405092285147396,0.05320540773809519,0.3026046900233341,False,51
3.0,16,-115.85588571428484,0.04686049107142857,0.08208808888322021,0.05534112786989798,0.2974088361855456,False,52
3.0,16,-115.32788571428601,0.046464285714285715,0.0830862150736959,0.054050337585034004,0.29844809936944905,False,54
3.0,16,-115.76891428571868,0.04673939732142857,0.08119854884353749,0.05331892939519556,0.3184465203108805,False,53
3.0,16,-115.16942857143158,0.046628348214285714,0.08280940586026178,0.05225782940051019,0.31782362419851307,False,55
3.0,16,-115.84560000000288,0.04697265625,0.08219405781746127,0.05376425316220238,0.3068646443923051,False,56
3.0,16,-116.07085714286043,0.046964285714285715,0.08013067800453497,0.05375378401360542,0.3152329620369919,False,57
3.0,16,-115.16542857143024,0.04639787946428572,0.08368683244756249,0.053795492532950684,0.3016521968498621,False,58
3.0,16,-115.05605714285804,0.0468828125,0.08100472737953465,0.0536227626488095,0.3086584842901907,False,59
3.0,16,-116.14142857143095,0.04663225446428571,0.08252785625708646,0.05348213687818881,0.31458807265707656,False,60
3.0,16,-115.9595999999933,0.04663392857142857,0.08116319040674903,0.0544630467687075,0.3020809742035363,False,61
3.0,16,-115.25714285713937,0.04666796875,0.0830353684807245,0.053181424293154755,0.31538180955758277,False,62
3.0,16,-115.28760000000031,0.04689787946428572,0.08415713564484169,0.054295156223426844,0.3065641009362311,False,63
3.0,16,-115.10468571428416,0.04655078125,0.08054750535147154,0.05356264453125004,0.3066743437134455,False,64
3.0,16,-115.7250857142816,0.04660546875,0.07919696893282296,0.05379123381696434,0.3064666834071206,False,65
3.0,16,-115.55165714285177,0.04647433035714286,0.08237620788548759,0.05274894972363945,0.3084267017734803,False,66
3.0,16,-115.16428571428956,0.04643470982142857,0.08221128171060046,0.053517497847576534,0.30965323300440495,False,67
3.0,16,-115.47817142857431,0.04661774553571429,0.08277439140589532,0.05283717259247448,0.318719150121069,False,68
3.0,16,-115.66714285714146,0.04714732142857143,0.08397061277636118,0.053835933673469394,0.30951973669163013,False,69
3.0,16,-115.95039999999544,0.04602734375,0.08399121396825393,0.05381647637648808,0.3026673925764466,False,70
3.0,16,-114.8850857142854,0.04724497767857143,0.08399131218678946,0.05395502314519558,0.3097005834403388,False,71
3.0,16,-115.78742857143128,0.046996651785714286,0.08429911791383343,0.053268082376700665,0.318281473708244,False,72
3.0,16,-115.7820571428618,0.046628348214285714,0.08268313407596474,0.052201653805272086,0.31381214636881005,False,73
3.0,16,-116.04502857143198,0.046809151785714286,0.08145663981859425,0.052713543686224495,0.307665365182617,False,74
3.0,16,-115.90582857142806,0.04670200892857143,0.08283865092970662,0.05394275882227887,0.295752294625085,False,75
3.0,16,-115.13205714285876,0.04618582589285714,0.0820055261890597,0.052138599463222815,0.314024669391063,False,76
3.0,16,-115.20268571428751,0.04676953125,0.08531304250425444,0.05400742131696427,0.30986660638963603,False,77
3.0,16,-115.1375999999975,0.04629296875,0.0829445203174591,0.05157916536458329,0.3134730506559258,False,78
