mcs,E,M,Ms,E_prom,E2_prom,M_prom,M2_prom,Ms_prom,Ms2_prom,Ms4_prom
48110,-269.9999999999982,0,0.0,269.80257321602255,72793.50673898724,0.002494232088295816,1.9669514248300803,0.0016196270083764627,8.50808080045364e-06,5.786720580380331e-10
48111,-269.9999999999982,0,0.0,269.80257731950576,72793.50895243214,0.002494180246092451,1.966910542068507,0.00161959334469571,8.507903961394767e-06,5.786600304345653e-10
48112,-269.9999999999982,0,0.0,269.80258142281843,72793.51116578504,0.0024941284060441046,1.9668696610063807,0.0016195596824143163,8.507727129686882e-06,5.786480033310707e-10
48113,-269.9999999999982,0,0.0,269.80258552596047,72793.51337904592,0.0024940765681506424,1.9668287816435965,0.0016195260215321945,8.50755030532953e-06,5.786359767275182e-10
48114,-269.1999999999982,0,0.0,269.8025730021004,72793.50662702722,0.0024940247324119298,1.9667879039800478,0.001619492362049257,8.507373488322248e-06,5.786239506238763e-10
48115,-269.9999999999982,0,0.0,269.80257710524694,72793.50884029045,0.0024939728988278326,1.966747028015629,0.0016194587039654168,8.507196678664581e-06,5.786119250201141e-10
48116,-269.9999999999982,0,0.0,269.8025812082229,72793.51105346167,0.002493921067398217,1.9667061537502337,0.0016194250472805869,8.50701987635607e-06,5.785998999162002e-10
48117,-269.9999999999982,0,0.0,269.80258531102834,72793.5132665409,0.0024938692381229477,1.9666652811837566,0.0016193913919946797,8.506843081396255e-06,5.785878753121037e-10
48118,-269.5999999999982,2,0.00390625,269.80258110093854,72793.5109939819,0.002452253787485193,1.9667075375631247,0.0016194389170597892,8.506983399066637e-06,5.785806898504013e-10
48119,-269.5999999999982,-2,0.00390625,269.8025768910237,72793.50872151734,0.0024937655860349127,1.9667497921862012,0.001619486440149626,8.507123710905029e-06,5.785735046873465e-10
48120,-269.9999999999982,0,0.0,269.80258099366307,72793.51093450707,0.0024937137632218783,1.9667089212609878,0.001619452785686083,8.506946924809334e-06,5.785614813814159e-10
48121,-269.9999999999982,0,0.0,269.8025850961319,72793.51314740482,0.0024936619425626532,1.9666680520344126,0.0016194191326212542,8.506770146061053e-06,5.785494585751863e-10
48122,-269.5999999999982,-2,0.00390625,269.8025808863965,72793.51087503719,0.0025351702927913886,1.9667103048438377,0.0016194666531596119,8.506910453583786e-06,5.785422745090449e-10
48123,-269.9999999999982,0,0.0,269.8025849886971,72793.5130878442,0.0025351176128335135,1.9666694372870086,0.00161943300120522,8.506733682940164e-06,5.785302526015869e-10
48124,-269.9999999999982,0,0.0,269.8025890908272,72793.51530055926,0.0025350649350649353,1.9666285714285714,0.0016193993506493506,8.506556919642857e-06,5.785182311937407e-10
48125,-269.5999999999982,2,0.00390625,269.80258488127123,72793.51302828854,0.0024934546814611644,1.9666708224244691,0.001619446868636496,8.506697222849914e-06,5.78511048224295e-10
48126,-269.5999999999982,2,0.00390625,269.8025806718902,72793.51075611226,0.002451846157042824,1.9667130716645542,0.0016194943846489496,8.506837520226432e-06,5.7850386555335e-10
48127,-269.1999999999982,0,0.0,269.80256815151387,72793.50400597187,0.0024517952127659573,1.9666722074468086,0.001619460734915226,8.506660765789924e-06,5.784918454431116e-10
48128,-269.9999999999982,0,0.0,269.80257225365284,72793.50621869173,0.0024517442706060797,1.9666313449271748,0.0016194270865798168,8.506484018698446e-06,5.784798258323688e-10
48129,-269.9999999999982,0,0.0,269.8025763556214,72793.50843131964,0.0024516933305630583,1.9665904841055475,0.0016193934396426346,8.506307278951537e-06,5.784678067210903e-10
48130,-269.9999999999982,0,0.0,269.80258045741954,72793.51064385561,0.002451642392636762,1.9665496249818204,0.0016193597941035922,8.506130546548741e-06,5.784557881092451e-10
48131,-269.5999999999982,-2,0.00390625,269.8025762485677,72793.50837196488,0.0024931438544003987,1.9665918723510347,0.0016194073069891132,8.506270841124408e-06,5.784486073325383e-10
48132,-269.9999999999982,0,0.0,269.80258035019756,72793.51058441015,0.0024930920574242205,1.966551014896225,0.00161937366255999,8.506094116822139e-06,5.784365896189668e-10
48133,-269.9999999999982,0,0.0,269.802584451657,72793.51279676349,0.002493040262600241,1.9665101591390701,0.0016193400195288153,8.505917399862883e-06,5.784245724047395e-10
48134,-269.9999999999982,0,0.0,269.8025885529461,72793.51500902491,0.0024929884699283265,1.966469305079464,0.0016193063778955023,8.505740690246183e-06,5.784125556898251e-10
48135,-269.9999999999982,0,0.0,269.8025926540647,72793.5172211944,0.0024929366794083432,1.966428452717301,0.0016192727376599634,8.50556398797158e-06,5.784005394741925e-10
48136,-269.9999999999982,0,0.0,269.8025967550129,72793.519433272,0.002492884891040156,1.9663876020524753,0.001619239098822112,8.505387293038618e-06,5.783885237578106e-10
48137,-269.5999999999982,-2,0.00390625,269.8025925463471,72793.51716148187,0.0025343803232373593,1.9664298475217084,0.0016192866082928247,8.505527585567794e-06,5.78381345273451e-10
48138,-269.5999999999982,2,0.00390625,269.80258833785615,72793.5148897861,0.0024927813207586366,1.9664720912357962,0.0016193341157896923,8.505667872268327e-06,5.783741670873312e-10
48139,-269.1999999999982,-4,0.0,269.8025758204416,72793.50814124249,0.002575820523473203,1.9667636061487328,0.0016193004777731617,8.50549118618872e-06,5.783621526675746e-10
48140,-269.9999999999982,0,0.0,269.8025799213987,72793.51035332489,0.0025757670177187844,1.966722751916246,0.0016192668411541098,8.505314507449471e-06,5.783501387469525e-10
48141,-269.9999999999982,0,0.0,269.80258402218556,72793.5125653154,0.002575713514187196,1.9666818993809978,0.0016192332059324498,8.505137836050122e-06,5.783381253254339e-10
48142,-269.5999999999982,2,0.00390625,269.8025798142213,72793.51029390386,0.002534117109444779,1.9667241343497497,0.0016192807105913632,8.505278119190485e-06,5.783309486334606e-10
48143,-269.1999999999982,0,0.0,269.80256729802375,72793.50354601639,0.002534064473246926,1.9666832834828847,0.0016192470764788967,8.505101455886248e-06,5.783189361096022e-10
48144,-269.9999999999982,0,0.0,269.80257139881724,72793.50575801045,0.0025340118392356424,1.9666424343130127,0.0016192134437636306,8.504924799920812e-06,5.783069240847584e-10
48145,-269.9999999999982,0,0.0,269.80257549944037,72793.50796991262,0.0025339592074107922,1.9666015868400282,0.0016191798124454784,8.504748151293721e-06,5.782949125588977e-10
48146,-269.9999999999982,0,0.0,269.80257959989314,72793.51018172292,0.002533906577772239,1.9665607410638253,0.0016191461825243525,8.504571510004518e-06,5.782829015319894e-10
48147,-269.9999999999982,0,0.0,269.8025837001756,72793.51239344133,0.002533853950319847,1.9665198969842985,0.001619112554000166,8.504394876052743e-06,5.782708910040021e-10
48148,-269.9999999999982,0,0.0,269.80258780028777,72793.51460506787,0.00253380132505348,1.9664790546013418,0.0016190789268728323,8.504218249437943e-06,5.782588809749048e-10
48149,-269.5999999999982,2,0.00390625,269.8025835928568,72793.51233394419,0.0024922118380062306,1.966521287642783,0.0016191264278296988,8.50435853128245e-06,5.782517069720529e-10
48150,-269.1999999999982,0,0.0,269.8025710784003,72793.50558699535,0.0024921600797491224,1.9664804469273742,0.0016190928018109698,8.504181912758822e-06,5.782396978402182e-10
48151,-268.79999999999825,-2,0.01171875,269.80255025743594,72793.4943711458,0.002533643462369164,1.9665226781857452,0.0016193025471423824,8.506857293213418e-06,5.786193506570923e-10
48152,-269.9999999999982,0,0.0,269.802554357902,72793.4965829629,0.002533590845845534,1.9664818391377483,0.0016192689188627915,8.506680630133378e-06,5.78607334389141e-10
48153,-269.9999999999982,0,0.0,269.8025584581978,72793.49879468814,0.0025335382315072475,1.9664410017859368,0.0016192352919798978,8.506503974390757e-06,5.785953186202664e-10
48154,-269.9999999999982,0,0.0,269.80256255832325,72793.50100632153,0.002533485619354169,1.9664001661302046,0.0016192016664936144,8.5063273259851e-06,5.785833033504373e-10
48155,-269.9999999999982,0,0.0,269.8025666582784,72793.50321786305,0.002533433009386162,1.966359332170446,0.0016191680424038541,8.50615068491595e-06,5.785712885796227e-10
48156,-269.9999999999982,0,0.0,269.8025707580633,72793.50542931273,0.0025333804016030898,1.9663184999065557,0.0016191344197105302,8.50597405118285e-06,5.785592743077914e-10
48157,-269.9999999999982,0,0.0,269.80257485767794,72793.50764067056,0.0025333277960048173,1.9662776693384276,0.0016191007984135554,8.505797424785342e-06,5.785472605349124e-10
48158,-269.9999999999982,0,0.0,269.80257895712236,72793.50985193657,0.0025332751925912084,1.9662368404659565,0.0016190671785128428,8.50562080572297e-06,5.785352472609545e-10
48159,-269.5999999999982,2,0.00390625,269.80257475074865,72793.50758138316,0.0024916943521594683,1.966279069767442,0.0016191146698504983,8.505761029316341e-06,5.785280690092185e-10
48160,-269.9999999999982,0,0.0,269.80257885002504,72793.50979255856,0.0024916426153941988,1.9662382425614087,0.00161908105105791,8.505584418344199e-06,5.785160566326272e-10
48161,-269.9999999999982,0,0.0,269.80258294913114,72793.51200364214,0.0024915908807773765,1.966197417050787,0.0016190474336613928,8.505407814706097e-06,5.785040447548682e-10
48162,-269.9999999999982,0,0.0,269.8025870480671,72793.5142146339,0.002491539148308868,1.9661565932354712,0.00161901381766086,8.505231218401573e-06,5.784920333759102e-10
48163,-269.5999999999982,-2,0.00390625,269.8025828418747,72793.51194417849,0.0025330122082883482,1.9661988206959555,0.0016190613061622789,8.505371438438201e-06,5.784848566175488e-10
48164,-269.5999999999982,2,0.00390625,269.80257863585706,72793.50967381735,0.002491435689816257,1.9662410464029898,0.0016191087926917887,8.50551165265234e-06,5.784776801571945e-10
48165,-269.9999999999982,0,0.0,269.8025827346272,72793.51188471977,0.0024913839637918864,1.9662002242245566,0.0016190751775111074,8.505335065191214e-06,5.784656700737298e-10
48166,-269.5999999999982,2,0.00390625,269.8025785287864,72793.50961445413,0.0024498100359167064,1.9662424481491478,0.0016191226617808874,8.5054752743385e-06,5.784584943096918e-10
48167,-269.5999999999982,2,0.00390625,269.8025743231202,72793.50734428277,0.002408237834246803,1.9662846703205448,0.0016191701440790567,8.505615477664113e-06,5.784513188436011e-10
48168,-269.5999999999982,-2,0.00390625,269.80257011762865,72793.50507420565,0.0024497083186281634,1.966326890738857,0.001619217624405738,8.505755675168417e-06,5.784441436754393e-10
48169,-269.9999999999982,0,0.0,269.80257421623526,72793.50728501998,0.002449657463151339,1.9662860701681544,0.0016191840097571103,8.505579097305117e-06,5.784321352854937e-10
48170,-269.5999999999982,2,0.00390625,269.80257001092053,72793.50501503835,0.0024080878536879035,1.9663282888044675,0.0016192314878246247,8.50571928974383e-06,5.784249608134747e-10
48171,-269.9999999999982,0,0.0,269.8025741093592,72793.5072257621,0.002408037864319522,1.9662874698995267,0.0016191978742838163,8.505542719966994e-06,5.784129533203082e-10
48172,-269.9999999999982,0,0.0,269.8025782076278,72793.50943639407,0.0024079878770265502,1.9662466526892657,0.0016191642621385424,8.50536615752081e-06,5.784009463256573e-10
48173,-269.5999999999982,-2,0.00390625,269.80257400249207,72793.50716650915,0.002449454062357288,1.966288869514676,0.0016192117376593184,8.505506345649365e-06,5.783937729478461e-10
48174,-269.9999999999982,0,0.0,269.80257810059265,72793.50937705058,0.0024494032174364297,1.9662480539699014,0.0016191781266216918,8.505329791288271e-06,5.783817668498088e-10
48175,-269.5999999999982,2,0.00390625,269.80257389563377,72793.50710726112,0.0024078379275988045,1.9662902690136168,0.0016192255998837596,8.505469974351856e-06,5.783745941679092e-10
48176,-269.5999999999982,-2,0.00390625,269.8025696908494,72793.50483756588,0.002449301533926978,1.9663324823048343,0.001619273071175042,8.505610151595937e-06,5.783674217837733e-10
48177,-269.9999999999982,0,0.0,269.80257378878434,72793.507048018,0.0024492506953381213,1.9662916683963634,0.0016192394609572834,8.50543360607409e-06,5.78355416980299e-10
48178,-269.9999999999982,0,0.0,269.80257788654916,72793.50925837837,0.002449199858859669,1.9662508561821541,0.0016192058521347476,8.505257067880975e-06,5.783434126751665e-10
48179,-269.9999999999982,0,0.0,269.80258198414384,72793.51146864698,0.0024491490244914903,1.9662100456621006,0.0016191722447073474,8.505080537016137e-06,5.783314088683447e-10
48180,-269.9999999999982,0,0.0,269.8025860815685,72793.51367882385,0.002449098192233453,1.9661692368360972,0.0016191386386749964,8.50490401347912e-06,5.783194055598026e-10
48181,-269.5999999999982,-2,0.00390625,269.80258187696757,72793.51140922775,0.002490556639408908,1.9662114482586859,0.0016191861068448798,8.505044187922876e-06,5.783122350653876e-10
48182,-269.9999999999982,0,0.0,269.8025859742243,72793.51361931411,0.002490504949878588,1.9661706410974824,0.0016191525019197642,8.504867672467468e-06,5.783002326530208e-10
48183,-269.5999999999982,-2,0.00390625,269.80258176980016,72793.51134981345,0.00253196081686867,1.9662128507388346,0.0016191999678316453,8.505007841847139e-06,5.782930628541457e-10
48184,-269.9999999999982,0,0.0,269.8025858668891,72793.5135598093,0.002531908270208571,1.9661720452422953,0.0016191663640136972,8.504831334472606e-06,5.782810613378469e-10
48185,-269.9999999999982,0,0.0,269.802589963808,72793.51576971343,0.002531855725729465,1.9661312414394223,0.0016191327615905035,8.504654834424158e-06,5.782690603196812e-10
48186,-269.9999999999982,0,0.0,269.8025940605568,72793.51797952583,0.002531803183431216,1.9660904393301097,0.0016190991605619773,8.50447834170134e-06,5.782570597996172e-10
48187,-269.5999999999982,-2,0.00390625,269.80258985631383,72793.51571012309,0.00257325475222047,1.9661326471320661,0.0016191466236407405,8.504618507525214e-06,5.782498914918197e-10
48188,-269.9999999999982,0,0.0,269.8025939528949,72793.517919845,0.0025732013530058726,1.9660918466870032,0.001619113023719106,8.50444202288126e-06,5.782378918676007e-10
48189,-269.5999999999982,2,0.00390625,269.8025897488286,72793.51565053768,0.002531645569620253,1.9661340527080307,0.001619160484540361,8.504582183641575e-06,5.782307242550625e-10
48190,-269.9999999999982,0,0.0,269.80259384524186,72793.51786016914,0.002531593036044075,1.966093253927082,0.0016191268857255504,8.50440570707575e-06,5.78218725526581e-10
48191,-269.9999999999982,0,0.0,269.8025979414851,72793.52006970889,0.0025315405046480743,1.9660524568393094,0.001619093288305113,8.50422923783382e-06,5.782067272960545e-10
48192,-269.1999999999982,0,0.0078125,269.8025854376372,72793.51332847946,0.002531487975432117,1.9660116614446081,0.0016192218008839459,8.505319249391768e-06,5.782720289699734e-10
48193,-269.9999999999982,0,0.0,269.8025895338849,72793.51553802156,0.002531435448396066,1.9659708677428727,0.0016191882028883263,8.505142768517605e-06,5.782600301313426e-10
48194,-269.9999999999982,0,0.0,269.80259362996264,72793.51774747195,0.0025313829235397863,1.9659300757339973,0.0016191546062869593,8.504966294967062e-06,5.782480317906406e-10
48195,-269.9999999999982,0,0.0,269.8025977258704,72793.51995683067,0.002531330400863142,1.965889285417877,0.0016191210110797576,8.504789828739677e-06,5.782360339478365e-10
48196,-269.5999999999982,2,0.00390625,269.80259352233645,72793.51768781067,0.0024897815216714733,1.9659314895117954,0.0016191684648422101,8.504929961927091e-06,5.782288674148511e-10
48197,-269.5999999999982,-2,0.00390625,269.8025893189769,72793.51541888482,0.0025312253620482176,1.9659736918544337,0.001619215916635545,8.505070089299608e-06,5.782217011792446e-10
48198,-268.79999999999825,-2,0.01171875,269.80256851793706,72793.50421376814,0.0025726674827278575,1.9660158924459015,0.0016194254548849562,8.507742842499325e-06,5.786009841609411e-10
48199,-269.1999999999982,-2,0.01171875,269.80255601651555,72793.49747384668,0.0026141078838174273,1.966058091286307,0.0016196349844398341,8.51041548479642e-06,5.789802514047544e-10
48200,-269.9999999999982,0,0.0,269.80256011277874,72793.49968339683,0.0026140536503392047,1.9660173025455903,0.0016196013827513953,8.510238923822899e-06,5.789682396155507e-10
48201,-269.9999999999982,0,0.0,269.802564208872,72793.50189285529,0.00261399941911124,1.9659765154972824,0.0016195677824571595,8.510062370175253e-06,5.789562283247409e-10
48202,-269.9999999999982,0,0.0,269.80256830479533,72793.50410222207,0.002613945190133394,1.9659357301412774,0.00161953418355704,8.509885823853029e-06,5.789442175322938e-10
48203,-269.5999999999982,2,0.00390625,269.8025641024821,72793.50183386047,0.002572400630653058,1.9659779271429756,0.0016195816218571072,8.51002583097357e-06,5.789370373486187e-10
48204,-269.9999999999982,0,0.0,269.8025681982377,72793.50404313681,0.002572347266881029,1.9659371434498496,0.0016195480240638938,8.509849292734156e-06,5.789250274526047e-10
48205,-269.5999999999982,2,0.00390625,269.80256399610107,72793.50177487056,0.0025308052939468115,1.9659793386715347,0.0016195954601087002,8.509989294803812e-06,5.789178479649103e-10
48206,-269.5999999999982,-2,0.00390625,269.80255979413874,72793.4995066984,0.0025722405459788,1.9660215321426349,0.0016196428941854918,8.510129291065094e-06,5.789106687750766e-10
48207,-269.5999999999982,2,0.00390625,269.8025555923508,72793.49723862034,0.002530700298705609,1.9660637238632592,0.001619690326294391,8.510269281518368e-06,5.789034898830853e-10
48208,-269.5999999999982,2,0.00390625,269.80255139073716,72793.49497063638,0.0024891617747723454,1.9661059138335166,0.0016197377564355203,8.510409266163993e-06,5.788963112889176e-10
48209,-269.9999999999982,0,0.0,269.8025554863316,72793.49717982596,0.002489110143123833,1.9660651317154116,0.0016197041588881975,8.51023273828044e-06,5.788843034832489e-10
48210,-269.5999999999982,-2,0.00390625,269.80255128489443,72793.4949119373,0.002530542822177511,1.9661073199062455,0.0016197515867748024,8.510372717876885e-06,5.788771255848475e-10
48211,-269.9999999999982,0,0.0,269.8025553803212,72793.49712103646,0.0025304903343565917,1.966066539450759,0.0016197179903343565,8.51019619807439e-06,5.788651186752486e-10
48212,-269.9999999999982,0,0.0,269.8025594755781,72793.49933004397,0.0025304378487130026,1.9660257606869516,0.001619684395287578,8.510019685594394e-06,5.788531122637273e-10
48213,-269.9999999999982,0,0.0,269.8025635706651,72793.50153895984,0.002530385365246609,1.9659849836147176,0.00161965080163438,8.50984318043644e-06,5.788411063502527e-10
48214,-269.5999999999982,2,0.00390625,269.8025593694088,72793.49927116891,0.0024888520170071554,1.9660271699678524,0.0016196982266929378,8.509983156499534e-06,5.788339299432695e-10
48215,-269.9999999999982,0,0.0,269.80256346432816,72793.50147999439,0.0024888003982080635,1.965986394557823,0.0016196646341463414,8.509806659420627e-06,5.788219249256416e-10
48216,-269.9999999999982,0,0.0,269.8025675590776,72793.50368872823,0.002488748781550076,1.965945620839123,0.0016196310429931352,8.50963016966267e-06,5.788099204059717e-10
48217,-269.1999999999982,0,0.0,269.8025550623428,72793.49695133371,0.002488697167033058,1.965904848811647,0.0016195974532332324,8.509453687225206e-06,5.787979163842287e-10
48218,-269.5999999999982,-2,0.00390625,269.8025508616115,72793.49468382607,0.002530122980567826,1.9659470333271116,0.0016196448754640287,8.509593659754195e-06,5.787907414682675e-10
48219,-269.9999999999982,0,0.0,269.8025549563676,72793.49689256345,0.0025300705101617585,1.9659062629614268,0.001619611286810452,8.509417185393769e-06,5.787787383421483e-10
48220,-269.9999999999982,0,0.0,269.80255905095385,72793.4991012092,0.002530018041931938,1.9658654942867215,0.0016195776995499885,8.509240718352741e-06,5.787667357138672e-10
48221,-269.9999999999982,0,0.0,269.80256314537024,72793.50130976336,0.00252996557587823,1.9658247273028908,0.0016195441136825515,8.509064258630656e-06,5.787547335833933e-10
48222,-269.5999999999982,2,0.00390625,269.8025589448198,72793.49904235342,0.0024884391265578665,1.9658669099807147,0.001619591533085872,8.509204227624784e-06,5.787475601580583e-10
48223,-269.9999999999982,0,0.0,269.8025630390686,72793.50125081721,0.0024883875248838754,1.9658261446582614,0.0016195579483244858,8.509027775977728e-06,5.787355589229853e-10
48224,-269.9999999999982,0,0.0,269.80256713314765,72793.50345918941,0.002488335925349922,1.9657853810264385,0.0016195243649559357,8.508851331648522e-06,5.787235581856308e-10
48225,-269.9999999999982,0,0.0,269.8025712270569,72793.50566747002,0.0024882843279558746,1.9657446190851409,0.0016194907829801353,8.50867489463671e-06,5.787115579459637e-10
48226,-269.9999999999982,0,0.0,269.80257532079634,72793.50787565905,0.0024882327327015986,1.965703858834263,0.0016194572023969975,8.508498464941837e-06,5.786995582039531e-10
48227,-269.9999999999982,0,0.0,269.802579414366,72793.51008375651,0.002488181139586962,1.9656631002737,0.0016194236232064362,8.50832204256345e-06,5.78687558959568e-10
48228,-269.5999999999982,2,0.00390625,269.8025752140008,72793.50781644671,0.002446660722801634,1.965705281054967,0.0016194710392087748,8.508462009533943e-06,5.786803878194799e-10
48229,-269.5999999999982,2,0.00390625,269.80257101380977,72793.50554923095,0.002405142027783537,1.9657474600870828,0.0016195184532448684,8.50860197070029e-06,5.786732169767645e-10
48230,-269.9999999999982,0,0.0,269.8025751072141,72793.50775723929,0.0024050921606435694,1.9657067031577202,0.001619484874873007,8.508425557149448e-06,5.786612190248875e-10
48231,-269.5999999999982,2,0.00390625,269.8025709071994,72793.50549011877,0.002363576049096036,1.9657488804113452,0.0016195322866561618,8.508565513267903e-06,5.786540488769491e-10
48232,-269.5999999999982,2,0.00390625,269.80256670735895,72793.50322309225,0.0023220616590301246,1.965791055916074,0.001619579696473369,8.508705463583023e-06,5.786468790263234e-10
48233,-268.79999999999825,-6,0.00390625,269.80254592188174,72793.49202635918,0.002446407098727039,1.9664966621055686,0.0016196271043247502,8.508845408095172e-06,5.786397094729924e-10
48234,-269.5999999999982,-2,0.00390625,269.80254172273334,72793.48975970577,0.0024878200476832176,1.9665388203586607,0.0016196745102104281,8.508985346804706e-06,5.786325402169373e-10
48235,-269.9999999999982,0,0.0,269.8025458163207,72793.49196781259,0.0024877684716809022,1.9664980512480306,0.0016196409320839208,8.50880894359244e-06,5.786205443520186e-10
48236,-269.5999999999982,-2,0.00390625,269.8025416173486,72793.4897012544,0.0025291788461139788,1.966540207724361,0.0016196883357173953,8.50894887725579e-06,5.786133757905263e-10
48237,-269.9999999999982,0,0.0,269.80254571076836,72793.49190927087,0.002529126414859654,1.9664994402753015,0.0016196547586964634,8.508772482113428e-06,5.786013808202583e-10
48238,-269.9999999999982,0,0.0,269.8025498040184,72793.49411719579,0.002529073985779141,1.96645867451647,0.0016196211830676423,8.508596094284448e-06,5.785893863473045e-10
48239,-269.5999999999982,-2,0.00390625,269.80254560522474,72793.49185073399,0.002570480928689884,1.9665008291873964,0.0016196685841625208,8.508736023657753e-06,5.78582218877514e-10
48240,-269.5999999999982,-2,0.00390625,269.8025414066052,72793.48958436615,0.0026118861549304533,1.9665429821106528,0.0016197159832922203,8.508875947229793e-06,5.785750517048762e-10
48241,-269.9999999999982,0,0.0,269.8025454996899,72793.49179220198,0.0026118320135981097,1.966502217984329,0.0016196824084822353,8.508699568225042e-06,5.78563058523588e-10
48242,-269.9999999999982,0,0.0,269.802549592605,72793.49399994627,0.0026117778745102915,1.9664614555479552,0.0016196488350641543,8.508523196532399e-06,5.785510658394986e-10
48243,-269.5999999999982,-2,0.00390625,269.8025453941639,72793.4917336748,0.0026531796700107785,1.966503606666114,0.00161969623165575,8.50866311581492e-06,5.785438997582826e-10
48244,-269.9999999999982,0,0.0,269.8025494869114,72793.4939413288,0.0026531246761322415,1.9664628458907658,0.001619662659342937,8.508486752189347e-06,5.785319079684648e-10
48245,-269.5999999999982,-2,0.00390625,269.80254528864657,72793.4916751525,0.0026945238983542676,1.9665049952327653,0.0016197100536832069,8.50862666642701e-06,5.785247425814002e-10
48246,-269.9999999999982,0,0.0,269.80254938122664,72793.49388271618,0.0026944680498269323,1.9664642361183078,0.0016196764824755944,8.508450310867775e-06,5.78512751685747e-10
48247,-269.5999999999982,2,0.00390625,269.80254518313797,72793.49161663503,0.002652959708174432,1.9665063836842978,0.0016197238745647487,8.508590220060935e-06,5.785055869927435e-10
48248,-269.9999999999982,0,0.0,269.80254927555063,72793.49382410842,0.002652904723413957,1.9664656262305955,0.0016196903044622686,8.508413872567306e-06,5.784935969911478e-10
48249,-269.9999999999982,0,0.0,269.8025533677936,72793.4960314903,0.0026528497409326426,1.9664248704663212,0.0016196567357512953,8.50823753238342e-06,5.78481607486547e-10
48250,-269.9999999999982,0,0.0,269.802557459867,72793.4982387807,0.0026527947607303476,1.9663841163913702,0.0016196231684317425,8.508061199508818e-06,5.784696184789101e-10
48251,-269.5999999999982,2,0.00390625,269.8025532619589,72793.49597279713,0.002611290723700572,1.9664262621238497,0.0016196705576970903,8.508201105167921e-06,5.784624552737616e-10
48252,-269.9999999999982,0,0.0,269.80255735386487,72793.49817999724,0.0026112366070503387,1.9663855097092409,0.001619636991482395,8.50802478035692e-06,5.784504671599599e-10
48253,-269.1999999999982,0,0.0,269.80254486666473,72793.49144774333,0.002611182492643097,1.9663447589837113,0.0016196034266589298,8.507848462854115e-06,5.784384795430337e-10
48254,-269.5999999999982,-2,0.00390625,269.80254066927864,72793.48918204138,0.0026525748627085274,1.9663869029116154,0.0016196508133872137,8.507988364223914e-06,5.784313174285193e-10
48255,-269.9999999999982,0,0.0,269.80254476119114,72793.491389245,0.002652519893899204,1.9663461538461537,0.001619617249668435,8.507812054783343e-06,5.784193307052636e-10
48256,-269.5999999999982,-2,0.00390625,269.80254056398115,72793.48912363817,0.002693909691858176,1.966388295998508,0.0016196646341463414,8.507951951109425e-06,5.784121692843909e-10
48257,-269.9999999999982,0,0.0,269.8025446557263,72793.49133075152,0.002693853868788595,1.9663475485929793,0.0016196310715321813,8.507775649730356e-06,5.784001834546988e-10
48258,-269.9999999999982,0,0.0,269.80254874730184,72793.49353777341,0.0026937980480324915,1.9663068028761475,0.0016195975103089578,8.507599355657752e-06,5.783881981217359e-10
48259,-269.9999999999982,0,0.0,269.8025528387078,72793.49574470383,0.0026937422295897225,1.966266058847907,0.001619563950476585,8.507423068891162e-06,5.783762132854714e-10
48260,-269.1999999999982,0,0.0078125,269.80254035341244,72793.48901347685,0.002693686413460144,1.9662253165081536,0.001619692272228093,8.508511478438854e-06,5.784414194371297e-10
48261,-269.5999999999982,-2,0.00390625,269.80253615672865,72793.48674815395,0.00273507107040736,1.9662674567983092,0.0016197396502424268,8.508651345779288e-06,5.784342583005049e-10
48262,-269.9999999999982,0,0.0,269.8025402481412,72793.48895508789,0.0027350144002652134,1.9662267161179372,0.0016197060895510019,8.508475048173549e-06,5.78422273254853e-10
48263,-269.9999999999982,0,0.0,269.80254433938416,72793.49116193035,0.0027349577324714074,1.9661859771258081,0.00161967253025029,8.508298757873364e-06,5.784102887058464e-10
48264,-269.9999999999982,0,0.0,269.80254843045765,72793.49336868137,0.002734901067025795,1.966145239821817,0.0016196389723402052,8.508122474878276e-06,5.783983046534542e-10
48265,-269.1999999999982,0,0.0078125,269.802535946547,72793.48663820093,0.002734844403928231,1.9661045042058591,0.0016197672792441884,8.509210757184146e-06,5.784635035925378e-10
48266,-269.9999999999982,0,0.0,269.80254003762485,72793.48884495423,0.0027347877431785693,1.9660637702778296,0.001619733720761597,8.50903446259867e-06,5.784515189342082e-10
48267,-269.9999999999982,0,0.0,269.80254412853316,72793.4910516161,0.0027347310847766638,1.9660230380376233,0.001619700163669512,8.508858175318016e-06,5.784395347724668e-10
48268,-269.9999999999982,0,0.0,269.80254821927196,72793.49325818654,0.0027346744287223682,1.9659823074851355,0.001619666607967847,8.50868189534173e-06,5.784275511072828e-10
48269,-269.5999999999982,-2,0.00390625,269.80254402312073,72793.49099315115,0.0027760513776672884,1.9660244458255645,0.0016197139786616947,8.50882173597084e-06,5.784203914448122e-10
48270,-269.9999999999982,0,0.0,269.80254811369224,72793.49319963137,0.002775993867953844,1.9659837169314909,0.0016196804240641378,8.50864546405321e-06,5.784084086727245e-10
48271,-269.9999999999982,0,0.0,269.80255220409424,72793.49540602019,0.0027759363606231356,1.9659429897248923,0.0016196468708568113,8.508469199438858e-06,5.783964263971057e-10
48272,-269.9999999999982,0,0.0,269.8025562943268,72793.49761231757,0.002775878855675015,1.9659022642056636,0.0016196133190396287,8.508292942127328e-06,5.783844446179248e-10
48273,-269.5999999999982,2,0.00390625,269.802552098356,72793.49534737966,0.002734391183659941,1.965944400712599,0.0016196606869122094,8.508432779226395e-06,5.783772864416609e-10
